LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (25 25 67.55)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  3750 atoms
  read_data CPU = 0.011 seconds
### Minimization ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 4 4 10
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up cg/kk style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (src/KOKKOS/min_kokkos.cpp:94)
WARNING: Fix MINIMIZE/kk not compatible with sending data in Kokkos communication (src/KOKKOS/comm_kokkos.cpp:842)
WARNING: Fix with atom-based arrays not compatible with sending data in Kokkos communication, switching to legacy exchange/border communication (src/KOKKOS/comm_kokkos.cpp:849)
WARNING: Fix MINIMIZE/kk not (yet) compatible with Kokkos sorting on device (src/KOKKOS/atom_kokkos.cpp:219)
WARNING: Fix with atom-based arrays not (yet) compatible with Kokkos sorting on device, switching to legacy host sorting (src/KOKKOS/atom_kokkos.cpp:225)
Per MPI rank memory allocation (min/avg/max) = 2632 | 2632 | 2632 Mbytes
   Step         PotEng          Fmax          Fnorm          Press          Volume           Lx             Ly             Lz      
     19080  -19709.717      4.2029962e-07  2.4192002e-06 -5.8942869e-05  48226.194      26.133599      26.133599      70.612983    
     19090  -19709.717      2.4497629e-07  2.3639029e-06 -5.8469387e-05  48226.194      26.133599      26.133599      70.612983    
     19100  -19709.717      2.088598e-07   2.3652896e-06 -5.9517914e-05  48226.194      26.133599      26.133599      70.612983    
     19110  -19709.717      3.9510711e-07  2.449351e-06  -6.2712904e-05  48226.194      26.133599      26.133599      70.612983    
     19120  -19709.717      5.6122058e-07  2.5540693e-06 -6.6432765e-05  48226.194      26.133599      26.133599      70.612983    
     19130  -19709.717      5.3867145e-07  2.58553e-06   -6.8213731e-05  48226.194      26.133599      26.133599      70.612983    
     19140  -19709.717      3.2882024e-07  2.533669e-06  -6.7836087e-05  48226.194      26.133598      26.133598      70.612983    
     19150  -19709.717      3.1587667e-07  2.4861951e-06 -6.7656681e-05  48226.194      26.133598      26.133598      70.612983    
     19160  -19709.717      3.2184498e-07  2.5112891e-06 -6.9464159e-05  48226.194      26.133598      26.133598      70.612983    
     19170  -19709.717      5.1709978e-07  2.5723556e-06 -7.224661e-05   48226.194      26.133598      26.133598      70.612983    
     19180  -19709.717      5.4137982e-07  2.5658198e-06 -7.3066346e-05  48226.194      26.133598      26.133598      70.612983    
     19190  -19709.717      3.6433266e-07  2.4546145e-06 -7.0873096e-05  48226.194      26.133598      26.133598      70.612983    
     19200  -19709.717      3.2774019e-07  2.3246333e-06 -6.8092006e-05  48226.194      26.133598      26.133598      70.612983    
     19210  -19709.717      2.9229824e-07  2.275281e-06  -6.7646704e-05  48226.194      26.133598      26.133598      70.612983    
     19220  -19709.717      4.7619116e-07  2.3149027e-06 -6.9889853e-05  48226.194      26.133598      26.133598      70.612983    
     19230  -19709.717      5.5142356e-07  2.3670785e-06 -7.2515353e-05  48226.194      26.133598      26.133598      70.612983    
     19240  -19709.717      4.3338619e-07  2.3630389e-06 -7.3448873e-05  48226.194      26.133598      26.133598      70.612983    
     19250  -19709.717      3.011579e-07   2.3236342e-06 -7.3297117e-05  48226.194      26.133598      26.133598      70.612983    
     19260  -19709.717      3.3435755e-07  2.3167133e-06 -7.4238181e-05  48226.194      26.133598      26.133598      70.612983    
     19270  -19709.717      4.0572918e-07  2.3606667e-06 -7.6982467e-05  48226.194      26.133598      26.133598      70.612983    
     19280  -19709.717      5.1732359e-07  2.4085328e-06 -7.9847364e-05  48226.194      26.133598      26.133598      70.612983    
     19290  -19709.717      4.35827e-07    2.4227671e-06 -8.1640478e-05  48226.194      26.133598      26.133598      70.612983    
     19300  -19709.717      2.4603438e-07  2.4358372e-06 -8.3561518e-05  48226.194      26.133598      26.133598      70.612983    
     19310  -19709.717      3.3335646e-07  2.497163e-06  -8.7311969e-05  48226.194      26.133598      26.133598      70.612983    
     19320  -19709.717      4.2420479e-07  2.5804496e-06 -9.1805265e-05  48226.194      26.133598      26.133598      70.612983    
     19330  -19709.717      4.867695e-07   2.5898465e-06 -9.36286e-05    48226.194      26.133598      26.133598      70.612983    
     19340  -19709.717      3.8764412e-07  2.4909087e-06 -9.1593724e-05  48226.194      26.133598      26.133598      70.612983    
     19350  -19709.717      2.432468e-07   2.3787594e-06 -8.8953724e-05  48226.194      26.133598      26.133598      70.612983    
     19360  -19709.717      2.8736889e-07  2.3578361e-06 -8.9681403e-05  48226.194      26.133598      26.133598      70.612983    
     19370  -19709.717      4.371813e-07   2.4203573e-06 -9.367433e-05   48226.194      26.133598      26.133598      70.612983    
     19380  -19709.717      4.1101662e-07  2.4645192e-06 -9.7011259e-05  48226.194      26.133598      26.133598      70.612983    
     19390  -19709.717      2.8655922e-07  2.4312153e-06 -9.7307447e-05  48226.194      26.133598      26.133598      70.612983    
     19400  -19709.717      2.6209155e-07  2.3901735e-06 -9.7574239e-05  48226.194      26.133598      26.133598      70.612983    
     19410  -19709.717      3.1803843e-07  2.4352738e-06 -0.00010170712  48226.194      26.133598      26.133598      70.612983    
     19420  -19709.717      4.2966476e-07  2.5560223e-06 -0.0001090072   48226.194      26.133598      26.133598      70.612983    
     19430  -19709.717      3.9924777e-07  2.648548e-06  -0.00011520118  48226.194      26.133598      26.133598      70.612983    
     19440  -19709.717      3.233424e-07   2.6593044e-06 -0.00011835617  48226.194      26.133598      26.133598      70.612983    
     19450  -19709.717      2.9460668e-07  2.6589298e-06 -0.00012118628  48226.194      26.133598      26.133598      70.612983    
     19460  -19709.717      4.6079649e-07  2.7148745e-06 -0.00012651799  48226.194      26.133598      26.133598      70.612983    
     19470  -19709.717      4.5398193e-07  2.7721259e-06 -0.00013199056  48226.194      26.133598      26.133598      70.612983    
     19480  -19709.717      2.8268909e-07  2.7263428e-06 -0.000132509    48226.194      26.133598      26.133598      70.612983    
     19490  -19709.717      3.4417594e-07  2.5919824e-06 -0.00012841867  48226.194      26.133598      26.133598      70.612983    
     19500  -19709.717      3.6901322e-07  2.4936451e-06 -0.00012600348  48226.194      26.133598      26.133598      70.612983    
     19510  -19709.717      4.2110452e-07  2.513335e-06  -0.00012980123  48226.194      26.133598      26.133598      70.612983    
     19520  -19709.717      2.8184292e-07  2.6225849e-06 -0.00013827823  48226.194      26.133598      26.133598      70.612983    
     19530  -19709.717      3.6078585e-07  2.7069996e-06 -0.0001454591   48226.194      26.133598      26.133598      70.612983    
     19540  -19709.717      4.172234e-07   2.6622495e-06 -0.00014599959  48226.194      26.133598      26.133598      70.612983    
     19550  -19709.717      4.9517578e-07  2.5293435e-06 -0.00014172935  48226.194      26.133598      26.133598      70.612983    
     19560  -19709.717      3.0608502e-07  2.4799407e-06 -0.00014223319  48226.194      26.133598      26.133598      70.612983    
     19570  -19709.717      3.0842646e-07  2.6129822e-06 -0.00015380173  48226.194      26.133598      26.133598      70.612983    
     19580  -19709.717      4.3147767e-07  2.7863103e-06 -0.00016787869  48226.194      26.133598      26.133598      70.612983    
     19590  -19709.717      5.4611577e-07  2.7506045e-06 -0.00016957815  48226.194      26.133598      26.133598      70.612983    
     19600  -19709.717      3.2305887e-07  2.591718e-06  -0.00016409122  48226.194      26.133598      26.133598      70.612983    
     19610  -19709.717      2.7330918e-07  2.5928771e-06 -0.00016806628  48226.194      26.133598      26.133598      70.612983    
     19620  -19709.717      4.5889559e-07  2.7023777e-06 -0.00017913421  48226.194      26.133598      26.133598      70.612983    
     19630  -19709.717      4.5892387e-07  2.638224e-06  -0.00017892421  48226.194      26.133598      26.133598      70.612983    
     19640  -19709.717      2.5014573e-07  2.5273157e-06 -0.00017554393  48226.194      26.133598      26.133598      70.612983    
     19650  -19709.717      3.8987889e-07  2.6687757e-06 -0.00019031692  48226.194      26.133598      26.133598      70.612983    
     19660  -19709.717      5.2785894e-07  2.8286293e-06 -0.00020640632  48226.194      26.133598      26.133598      70.612983    
     19670  -19709.717      3.8681249e-07  2.668943e-06  -0.00020033964  48226.194      26.133598      26.133598      70.612983    
     19680  -19709.717      3.0817149e-07  2.6230498e-06 -0.00020248103  48226.193      26.133598      26.133598      70.612983    
     19690  -19709.717      5.2130263e-07  2.921379e-06  -0.00023259394  48226.193      26.133598      26.133598      70.612983    
     19700  -19709.717      4.5703931e-07  2.9721691e-06 -0.00024375975  48226.193      26.133598      26.133598      70.612983    
     19710  -19709.717      3.2834842e-07  2.8680309e-06 -0.00024147902  48226.193      26.133598      26.133598      70.612983    
     19720  -19709.717      5.5921061e-07  3.1642373e-06 -0.00027271158  48226.193      26.133598      26.133598      70.612983    
     19730  -19709.717      5.1009222e-07  3.1927366e-06 -0.0002835138   48226.193      26.133598      26.133598      70.612983    
     19740  -19709.717      5.2373334e-07  3.002845e-06  -0.00027339343  48226.193      26.133598      26.133598      70.612983    
     19750  -19709.717      5.5016731e-07  3.2544462e-06 -0.00030480563  48226.193      26.133598      26.133598      70.612983    
     19760  -19709.717      4.6721325e-07  3.0872518e-06 -0.00029587169  48226.193      26.133598      26.133598      70.612983    
     19770  -19709.717      5.4906289e-07  3.0877638e-06 -0.00029840026  48226.193      26.133598      26.133598      70.612983    
     19780  -19709.717      4.8282231e-07  3.2757767e-06 -0.00031935943  48226.193      26.133598      26.133598      70.612983    
     19790  -19709.717      5.5144117e-07  3.0585949e-06 -0.0002950945   48226.193      26.133598      26.133598      70.612983    
     19800  -19709.717      4.6894884e-07  3.1135181e-06 -0.0002933895   48226.193      26.133598      26.133598      70.612983    
     19810  -19709.717      4.9602893e-07  2.932316e-06  -0.00026303756  48226.193      26.133598      26.133598      70.612983    
     19820  -19709.717      5.0614562e-07  3.1667977e-06 -0.00026683138  48226.193      26.133598      26.133598      70.612983    
     19830  -19709.717      4.4499937e-07  3.0000193e-06 -0.00023206016  48226.193      26.133598      26.133598      70.612983    
     19840  -19709.717      5.0273333e-07  3.3633423e-06 -0.00023541336  48226.193      26.133598      26.133598      70.612983    
     19850  -19709.717      4.5334759e-07  3.2927976e-06 -0.00020496512  48226.193      26.133598      26.133598      70.612983    
     19860  -19709.717      5.5262801e-07  3.5695719e-06 -0.00019803508  48226.193      26.133598      26.133598      70.612983    
     19870  -19709.717      3.9238698e-07  3.4757765e-06 -0.00016755656  48226.193      26.133598      26.133598      70.612983    
     19880  -19709.717      3.5392614e-07  3.4533285e-06 -0.00014732014  48226.193      26.133598      26.133598      70.612983    
     19890  -19709.717      5.0572696e-07  3.2864387e-06 -0.00012062813  48226.193      26.133598      26.133598      70.612983    
     19900  -19709.717      3.6952902e-07  3.0230607e-06 -9.7262321e-05  48226.193      26.133598      26.133598      70.612983    
     19910  -19709.717      3.9902011e-07  3.1325373e-06 -8.6806979e-05  48226.193      26.133598      26.133598      70.612983    
     19920  -19709.717      3.3306341e-07  2.7086438e-06 -6.577978e-05   48226.193      26.133598      26.133598      70.612983    
     19930  -19709.717      4.2534156e-07  2.7321805e-06 -5.6979466e-05  48226.193      26.133598      26.133598      70.612983    
     19940  -19709.717      3.9047034e-07  2.8472216e-06 -5.1927095e-05  48226.193      26.133598      26.133598      70.612983    
     19950  -19709.717      4.5052332e-07  2.8993528e-06 -4.608076e-05   48226.193      26.133598      26.133598      70.612983    
     19960  -19709.717      3.2051506e-07  2.8924877e-06 -4.0312057e-05  48226.193      26.133598      26.133598      70.612983    
     19970  -19709.717      3.9643007e-07  2.7030792e-06 -3.2928691e-05  48226.193      26.133598      26.133598      70.612983    
     19980  -19709.717      3.7202097e-07  2.9192018e-06 -3.1111086e-05  48226.193      26.133598      26.133598      70.612983    
     19990  -19709.717      3.9232315e-07  2.914074e-06  -2.7535549e-05  48226.193      26.133598      26.133598      70.612983    
     20000  -19709.717      4.3268884e-07  3.0253119e-06 -2.5373597e-05  48226.193      26.133598      26.133598      70.612983    
     20010  -19709.717      3.4479532e-07  2.8623358e-06 -2.1342653e-05  48226.193      26.133598      26.133598      70.612983    
     20020  -19709.717      4.6056772e-07  2.8629805e-06 -1.8945861e-05  48226.193      26.133598      26.133598      70.612983    
     20030  -19709.717      3.1366262e-07  2.9169244e-06 -1.6993036e-05  48226.193      26.133598      26.133598      70.612983    
     20040  -19709.717      5.7032309e-07  3.2126594e-06 -1.695647e-05   48226.193      26.133598      26.133598      70.612983    
     20050  -19709.717      2.8899625e-07  2.8545812e-06 -1.3423372e-05  48226.193      26.133598      26.133598      70.612983    
     20060  -19709.717      4.8192096e-07  2.9752085e-06 -1.278097e-05   48226.193      26.133598      26.133598      70.612983    
     20070  -19709.717      2.0869586e-07  2.6730275e-06 -1.0356813e-05  48226.193      26.133598      26.133598      70.612983    
     20080  -19709.717      4.5200738e-07  2.9141996e-06 -1.0319219e-05  48226.193      26.133598      26.133598      70.612983    
     20090  -19709.717      2.2951613e-07  2.608954e-06  -8.4137799e-06  48226.193      26.133598      26.133598      70.612983    
     20100  -19709.717      4.0148224e-07  2.8057909e-06 -8.339831e-06   48226.193      26.133598      26.133598      70.612983    
     20110  -19709.717      2.9845636e-07  2.4908219e-06 -6.8698192e-06  48226.193      26.133598      26.133598      70.612983    
     20120  -19709.717      3.8353288e-07  2.6800423e-06 -6.8998281e-06  48226.193      26.133598      26.133598      70.612983    
     20130  -19709.717      2.5079612e-07  2.4618569e-06 -6.0205049e-06  48226.193      26.133598      26.133598      70.612983    
     20140  -19709.717      3.9650452e-07  2.562975e-06  -5.8694024e-06  48226.193      26.133598      26.133598      70.612983    
     20150  -19709.717      2.8135503e-07  2.5679987e-06 -5.6383708e-06  48226.193      26.133598      26.133598      70.612983    
     20160  -19709.717      3.4691145e-07  2.4232714e-06 -5.0263445e-06  48226.193      26.133598      26.133598      70.612983    
     20170  -19709.717      2.8374568e-07  2.5678407e-06 -5.1815998e-06  48226.193      26.133598      26.133598      70.612983    
     20180  -19709.717      2.7812787e-07  2.617384e-06  -5.2121966e-06  48226.194      26.133598      26.133598      70.612983    
     20190  -19709.717      3.2968867e-07  2.6305521e-06 -5.1673199e-06  48226.194      26.133598      26.133598      70.612983    
     20200  -19709.717      2.885046e-07   2.637811e-06  -5.1078649e-06  48226.194      26.133598      26.133598      70.612983    
     20210  -19709.717      3.2107555e-07  2.711598e-06  -5.151905e-06   48226.194      26.133598      26.133598      70.612983    
     20220  -19709.717      3.0629798e-07  2.6970643e-06 -5.1243209e-06  48226.194      26.133598      26.133598      70.612983    
     20230  -19709.717      3.3429108e-07  2.6735622e-06 -5.0807322e-06  48226.194      26.133598      26.133598      70.612983    
     20240  -19709.717      3.2428505e-07  2.7192367e-06 -5.2191254e-06  48226.194      26.133598      26.133598      70.612983    
     20250  -19709.717      3.4217268e-07  2.6923915e-06 -5.230137e-06   48226.194      26.133598      26.133598      70.612983    
     20260  -19709.717      3.1958564e-07  2.6635847e-06 -5.2182579e-06  48226.194      26.133598      26.133598      70.612983    
     20270  -19709.717      3.1245616e-07  2.6009354e-06 -5.1675956e-06  48226.194      26.133598      26.133598      70.612983    
     20280  -19709.717      2.5955774e-07  2.4578207e-06 -4.9526266e-06  48226.194      26.133598      26.133598      70.612983    
     20290  -19709.717      2.7231107e-07  2.4819894e-06 -5.076011e-06   48226.194      26.133598      26.133598      70.612983    
     20300  -19709.717      3.3805361e-07  2.6937381e-06 -5.6032115e-06  48226.194      26.133598      26.133598      70.612983    
     20310  -19709.717      3.9263544e-07  2.7044535e-06 -5.7295053e-06  48226.194      26.133598      26.133598      70.612983    
     20320  -19709.717      2.9969127e-07  2.4708649e-06 -5.3160725e-06  48226.194      26.133598      26.133598      70.612983    
     20330  -19709.717      2.8679428e-07  2.4002644e-06 -5.2007947e-06  48226.194      26.133598      26.133598      70.612983    
     20340  -19709.717      3.7314135e-07  2.5823528e-06 -5.6503298e-06  48226.194      26.133598      26.133598      70.612983    
     20350  -19709.717      3.6428687e-07  2.6864878e-06 -5.9604701e-06  48226.194      26.133598      26.133598      70.612983    
     20360  -19709.717      2.6887374e-07  2.5450928e-06 -5.7147722e-06  48226.194      26.133598      26.133598      70.612983    
     20370  -19709.717      2.809621e-07   2.4349949e-06 -5.5416999e-06  48226.194      26.133598      26.133598      70.612983    
     20380  -19709.717      2.9135195e-07  2.5181771e-06 -5.8118969e-06  48226.194      26.133598      26.133598      70.612983    
     20390  -19709.717      3.7339463e-07  2.6212527e-06 -6.1243947e-06  48226.194      26.133598      26.133598      70.612983    
     20400  -19709.717      3.2313166e-07  2.56188e-06   -6.0623078e-06  48226.194      26.133598      26.133598      70.612983    
     20410  -19709.717      2.5041142e-07  2.455201e-06  -5.8747914e-06  48226.194      26.133598      26.133598      70.612983    
     20420  -19709.717      2.4714713e-07  2.4675578e-06 -5.9634847e-06  48226.194      26.133598      26.133598      70.612983    
     20430  -19709.717      3.6838456e-07  2.5450058e-06 -6.224155e-06   48226.194      26.133598      26.133598      70.612983    
     20440  -19709.717      3.4187099e-07  2.5241631e-06 -6.2523485e-06  48226.194      26.133598      26.133598      70.612983    
     20450  -19709.717      3.0315877e-07  2.410928e-06  -6.0458266e-06  48226.194      26.133598      26.133598      70.612983    
     20460  -19709.717      2.4248781e-07  2.3561631e-06 -5.9845241e-06  48226.194      26.133598      26.133598      70.612983    
     20470  -19709.717      2.9243133e-07  2.4069732e-06 -6.191982e-06   48226.194      26.133598      26.133598      70.612983    
     20480  -19709.717      3.5521478e-07  2.4514164e-06 -6.3780802e-06  48226.194      26.133598      26.133598      70.612983    
     20490  -19709.717      2.7316635e-07  2.3902716e-06 -6.2886912e-06  48226.194      26.133598      26.133598      70.612983    
     20500  -19709.717      2.8401271e-07  2.289991e-06  -6.0933717e-06  48226.194      26.133598      26.133598      70.612983    
     20510  -19709.717      2.1681717e-07  2.2710086e-06 -6.1113718e-06  48226.194      26.133598      26.133598      70.612983    
     20520  -19709.717      3.123749e-07   2.3401098e-06 -6.3674821e-06  48226.194      26.133598      26.133598      70.612983    
     20530  -19709.717      3.4471133e-07  2.3886164e-06 -6.5715119e-06  48226.194      26.133598      26.133598      70.612983    
     20540  -19709.717      2.6672416e-07  2.3391548e-06 -6.5047895e-06  48226.194      26.133598      26.133598      70.612983    
     20550  -19709.717      2.8948048e-07  2.2564397e-06 -6.343279e-06   48226.194      26.133598      26.133598      70.612983    
     20560  -19709.717      2.1589754e-07  2.2504621e-06 -6.3968389e-06  48226.194      26.133598      26.133598      70.612983    
     20570  -19709.717      2.8746288e-07  2.3386073e-06 -6.7197358e-06  48226.194      26.133598      26.133598      70.612983    
     20580  -19709.717      3.0889475e-07  2.4276292e-06 -7.047615e-06   48226.194      26.133598      26.133598      70.612983    
     20590  -19709.717      3.1405953e-07  2.415485e-06  -7.0827939e-06  48226.194      26.133599      26.133599      70.612983    
     20600  -19709.717      3.4488839e-07  2.3150179e-06 -6.8564331e-06  48226.194      26.133599      26.133599      70.612983    
     20610  -19709.717      2.6079541e-07  2.2269543e-06 -6.6671887e-06  48226.194      26.133599      26.133599      70.612983    
     20620  -19709.717      2.7970331e-07  2.2188762e-06 -6.7192813e-06  48226.194      26.133599      26.133599      70.612983    
     20630  -19709.717      2.9758172e-07  2.2753659e-06 -6.9675828e-06  48226.194      26.133599      26.133599      70.612983    
     20640  -19709.717      2.9422799e-07  2.330027e-06  -7.2117322e-06  48226.194      26.133599      26.133599      70.612983    
     20650  -19709.717      3.8457855e-07  2.3327753e-06 -7.2982954e-06  48226.194      26.133599      26.133599      70.612983    
     20660  -19709.717      3.5287356e-07  2.2937302e-06 -7.2543887e-06  48226.194      26.133599      26.133599      70.612983    
     20670  -19709.717      2.451537e-07   2.2622493e-06 -7.2335722e-06  48226.194      26.133599      26.133599      70.612983    
     20680  -19709.717      2.5782907e-07  2.2794433e-06 -7.3692788e-06  48226.194      26.133599      26.133599      70.612983    
     20690  -19709.717      2.0689853e-07  2.352199e-06  -7.6864373e-06  48226.194      26.133599      26.133599      70.612983    
     20700  -19709.717      3.3676932e-07  2.4492256e-06 -8.0863575e-06  48226.194      26.133599      26.133599      70.612983    
     20710  -19709.717      3.7402168e-07  2.513733e-06  -8.3829796e-06  48226.194      26.133599      26.133599      70.612983    
     20720  -19709.717      3.051205e-07   2.5011654e-06 -8.4267988e-06  48226.194      26.133599      26.133599      70.612983    
     20730  -19709.717      2.9755171e-07  2.4225163e-06 -8.2489211e-06  48226.194      26.133599      26.133599      70.612983    
     20740  -19709.717      2.2248412e-07  2.3395349e-06 -8.0571317e-06  48226.194      26.133599      26.133599      70.612983    
     20750  -19709.717      2.7735874e-07  2.3094786e-06 -8.0473199e-06  48226.194      26.133599      26.133599      70.612983    
     20760  -19709.717      3.6783233e-07  2.3364283e-06 -8.2363584e-06  48226.194      26.133599      26.133599      70.612983    
     20770  -19709.717      3.5033292e-07  2.3663855e-06 -8.4318529e-06  48226.194      26.133599      26.133599      70.612983    
     20780  -19709.717      3.1145693e-07  2.3359072e-06 -8.4072904e-06  48226.194      26.133599      26.133599      70.612983    
     20790  -19709.717      2.6374774e-07  2.2427636e-06 -8.156289e-06   48226.194      26.133599      26.133599      70.612983    
     20800  -19709.717      2.0955872e-07  2.1530262e-06 -7.9176665e-06  48226.194      26.133599      26.133599      70.612983    
     20810  -19709.717      2.5704987e-07  2.13435e-06   -7.9421119e-06  48226.194      26.133599      26.133599      70.612983    
     20820  -19709.717      3.0997607e-07  2.1992648e-06 -8.278804e-06   48226.194      26.133599      26.133599      70.612983    
     20830  -19709.717      2.705467e-07   2.2977168e-06 -8.7429765e-06  48226.194      26.133599      26.133599      70.612983    
     20840  -19709.717      3.086766e-07   2.3562862e-06 -9.0584764e-06  48226.194      26.133599      26.133599      70.612983    
     20850  -19709.717      3.2009147e-07  2.3436779e-06 -9.1047738e-06  48226.194      26.133599      26.133599      70.612983    
     20860  -19709.717      2.5092365e-07  2.2936141e-06 -9.0090661e-06  48226.194      26.133599      26.133599      70.612983    
     20870  -19709.717      2.735583e-07   2.2576955e-06 -8.9712805e-06  48226.194      26.133599      26.133599      70.612983    
     20880  -19709.717      2.8638468e-07  2.2567516e-06 -9.0729539e-06  48226.194      26.133599      26.133599      70.612983    
     20890  -19709.717      2.8682043e-07  2.2785176e-06 -9.2658726e-06  48226.194      26.133599      26.133599      70.612983    
     20900  -19709.717      2.9175073e-07  2.3045257e-06 -9.4791111e-06  48226.194      26.133599      26.133599      70.612983    
     20910  -19709.717      3.2462797e-07  2.3285658e-06 -9.6875787e-06  48226.194      26.133599      26.133599      70.612983    
     20920  -19709.717      2.7570708e-07  2.3478882e-06 -9.8783584e-06  48226.194      26.133599      26.133599      70.612983    
     20930  -19709.717      2.9187805e-07  2.3477916e-06 -9.9863235e-06  48226.194      26.133599      26.133599      70.612983    
     20940  -19709.717      2.6984776e-07  2.3113679e-06 -9.9393449e-06  48226.194      26.133599      26.133599      70.612983    
     20950  -19709.717      2.4608591e-07  2.248372e-06  -9.7782896e-06  48226.194      26.133599      26.133599      70.612983    
     20960  -19709.717      2.4899143e-07  2.19996e-06   -9.6827946e-06  48226.194      26.133599      26.133599      70.612983    
     20970  -19709.717      2.8092237e-07  2.2039467e-06 -9.8210978e-06  48226.194      26.133599      26.133599      70.612983    
     20980  -19709.717      2.7218096e-07  2.256089e-06  -1.0173949e-05  48226.194      26.133599      26.133599      70.612983    
     20990  -19709.717      3.211414e-07   2.3045934e-06 -1.0507624e-05  48226.194      26.133599      26.133599      70.612983    
     21000  -19709.717      2.8839982e-07  2.294576e-06  -1.0574193e-05  48226.194      26.133599      26.133599      70.612983    
     21010  -19709.717      2.3822304e-07  2.2305806e-06 -1.0395607e-05  48226.194      26.133599      26.133599      70.612983    
     21020  -19709.717      2.2978189e-07  2.1769305e-06 -1.0270757e-05  48226.194      26.133599      26.133599      70.612983    
     21030  -19709.717      2.6401241e-07  2.1920727e-06 -1.0477652e-05  48226.194      26.133599      26.133599      70.612983    
     21040  -19709.717      2.8158679e-07  2.2741458e-06 -1.1005593e-05  48226.194      26.133599      26.133599      70.612983    
     21050  -19709.717      3.4621626e-07  2.3575956e-06 -1.1537043e-05  48226.194      26.133599      26.133599      70.612983    
     21060  -19709.717      3.2351575e-07  2.3683156e-06 -1.1713358e-05  48226.194      26.133599      26.133599      70.612983    
     21070  -19709.717      2.9878739e-07  2.3006277e-06 -1.1504424e-05  48226.194      26.133599      26.133599      70.612983    
     21080  -19709.717      2.4819007e-07  2.219204e-06  -1.1234075e-05  48226.194      26.133599      26.133599      70.612983    
     21090  -19709.717      2.8661939e-07  2.1837169e-06 -1.1198782e-05  48226.194      26.133599      26.133599      70.612983    
     21100  -19709.717      2.5912346e-07  2.1964984e-06 -1.1405742e-05  48226.194      26.133599      26.133599      70.612983    
     21110  -19709.717      2.5832481e-07  2.2156455e-06 -1.1641619e-05  48226.194      26.133599      26.133599      70.612983    
     21120  -19709.717      2.7377731e-07  2.2118445e-06 -1.1759221e-05  48226.194      26.133599      26.133599      70.612983    
     21130  -19709.717      2.3898288e-07  2.2095667e-06 -1.1898567e-05  48226.194      26.133599      26.133599      70.612983    
     21140  -19709.717      2.1478701e-07  2.2598478e-06 -1.233224e-05   48226.194      26.133599      26.133599      70.612983    
     21150  -19709.717      2.6474796e-07  2.3755676e-06 -1.3132886e-05  48226.194      26.133599      26.133599      70.612983    
     21160  -19709.717      2.9249462e-07  2.4941647e-06 -1.3947827e-05  48226.194      26.133599      26.133599      70.612983    
     21170  -19709.717      3.1610297e-07  2.5156022e-06 -1.4216045e-05  48226.194      26.133599      26.133599      70.612983    
     21180  -19709.717      3.2729884e-07  2.4132434e-06 -1.3787832e-05  48226.194      26.133599      26.133599      70.612983    
     21190  -19709.717      2.5480054e-07  2.2805914e-06 -1.3197447e-05  48226.194      26.133599      26.133599      70.612983    
     21200  -19709.717      1.5436599e-07  2.2379122e-06 -1.3139459e-05  48226.194      26.133599      26.133599      70.612983    
     21210  -19709.717      2.1248348e-07  2.3314536e-06 -1.3886626e-05  48226.194      26.133599      26.133599      70.612983    
     21220  -19709.717      2.9134731e-07  2.4977802e-06 -1.5063977e-05  48226.194      26.133599      26.133599      70.612983    
     21230  -19709.717      3.7512113e-07  2.5901561e-06 -1.5782628e-05  48226.194      26.133599      26.133599      70.612983    
